decade,value,count
-2970,Unknown,
-2960,Unknown,
-2950,Unknown,
-2940,Unknown,
-2930,Unknown,
-2920,Unknown,
-2910,Unknown,
-2900,Unknown,
-2890,Unknown,
-2880,Unknown,
-2870,Unknown,
-2860,Unknown,
-2850,Unknown,
-2840,Unknown,
-2830,Unknown,
-2820,Unknown,
-2810,Unknown,
-2800,Unknown,
-2790,Unknown,
-2780,Unknown,
-2770,Unknown,
-2760,Unknown,
-2750,Unknown,
-2740,Unknown,
-2730,Unknown,
-2720,Unknown,
-2710,Unknown,
-2700,Unknown,
-2690,Unknown,
-2680,Unknown,
-2670,Unknown,
-2660,Unknown,
-2650,Unknown,
-2640,Unknown,
-2630,Unknown,
-2620,Unknown,
-2610,Unknown,
-2600,Unknown,
-2590,Unknown,
-2580,Unknown,
-2570,Unknown,
-2560,Unknown,
-2550,Unknown,
-2540,Unknown,
-2530,Unknown,
-2520,Unknown,
-2510,Unknown,
-2500,Unknown,
-2490,Unknown,
-2480,Unknown,
-2470,Unknown,
-2460,Unknown,
-2450,Unknown,
-2440,Unknown,
-2430,Unknown,
-2420,Unknown,
-2410,Unknown,
-2400,Unknown,
-2390,Unknown,
-2380,Unknown,
-2370,Unknown,
-2360,Unknown,
-2350,Unknown,
-2340,Unknown,
-2330,Unknown,
-2320,Unknown,
-2310,Unknown,
-2300,Unknown,
-2290,Unknown,
-2280,Unknown,
-2270,Unknown,
-2260,Unknown,
-2250,Unknown,
-2240,Unknown,
-2230,Unknown,
-2220,Unknown,
-2210,Unknown,
-2200,Unknown,
-2190,Unknown,
-2180,Unknown,
-2170,Unknown,
-2160,Unknown,
-2150,Unknown,
-2140,Unknown,
-2130,Unknown,
-2120,Unknown,
-2110,Unknown,
-2100,Unknown,
-2090,Unknown,
-2080,Unknown,
-2070,Unknown,
-2060,Unknown,
-2050,Unknown,
-2040,Unknown,
-2030,Unknown,
-2020,Unknown,
-2010,Unknown,
-2000,Unknown,
-1990,Unknown,
-1980,Unknown,
-1970,Unknown,
-1960,Unknown,
-1950,Unknown,
-1940,Unknown,
-1930,Unknown,
-1920,Unknown,
-1910,Unknown,
-1900,Unknown,
-1890,Unknown,
-1880,Unknown,
-1870,Unknown,
-1860,Unknown,
-1850,Unknown,
-1840,Unknown,
-1830,Unknown,
-1820,Unknown,
-1810,Unknown,
-1800,Unknown,
-1790,Unknown,
-1780,Unknown,
-1770,Unknown,
-1760,Unknown,
-1750,Unknown,
-1740,Unknown,
-1730,Unknown,
-1720,Unknown,
-1710,Unknown,
-1700,Unknown,
-1690,Unknown,
-1680,Unknown,
-1670,Unknown,
-1660,Unknown,
-1650,Unknown,
-1640,Unknown,
-1630,Unknown,
-1620,Unknown,
-1610,Unknown,
-1600,Unknown,
-1590,Unknown,
-1580,Unknown,
-1570,Unknown,
-1560,Unknown,
-1550,Unknown,
-1540,Unknown,
-1530,Unknown,
-1520,Unknown,
-1510,Unknown,
-1500,Unknown,
-1490,Unknown,
-1480,Unknown,
-1470,Unknown,
-1460,Unknown,
-1450,Unknown,
-1440,Unknown,
-1430,Unknown,
-1420,Unknown,
-1410,Unknown,
-1400,Unknown,
-1390,Unknown,
-1380,Unknown,
-1370,Unknown,
-1360,Unknown,
-1350,Unknown,
-1340,Unknown,
-1330,Unknown,
-1320,Unknown,
-1310,Unknown,
-1300,Unknown,
-1290,Unknown,
-1280,Unknown,
-1270,Unknown,
-1260,Unknown,
-1250,Unknown,
-1240,Unknown,
-1230,Unknown,
-1220,Unknown,
-1210,Unknown,
-1200,Unknown,
-1190,Unknown,
-1180,Unknown,
-1170,Unknown,
-1160,Unknown,
-1150,Unknown,
-1140,Unknown,
-1130,Unknown,
-1120,Unknown,
-1110,Unknown,
-1100,Unknown,
-1090,Unknown,
-1080,Unknown,
-1070,Unknown,
-1060,Unknown,
-1050,Unknown,
-1040,Unknown,
-1030,Unknown,
-1020,Unknown,
-1010,Unknown,
-1000,Unknown,
-990,Unknown,
-980,Unknown,
-970,Unknown,
-960,Unknown,
-950,Unknown,
-940,Unknown,
-930,Unknown,
-920,Unknown,
-910,Unknown,
-900,Unknown,
-890,Unknown,
-880,Unknown,
-870,Unknown,
-860,Unknown,
-850,Unknown,
-840,Unknown,
-830,Unknown,
-820,Unknown,
-810,Unknown,
-800,Unknown,
-790,Unknown,
-780,Unknown,
-770,Unknown,
-760,Unknown,
-750,Unknown,
-740,Unknown,
-730,Unknown,
-720,Unknown,
-710,Unknown,
-700,Unknown,
-690,Unknown,
-680,Unknown,
-670,Unknown,
-660,Unknown,
-650,Unknown,
-640,Unknown,
-630,Unknown,
-620,Unknown,
-610,Unknown,
-600,Unknown,
-590,Unknown,
-580,Unknown,
-570,Unknown,
-560,Unknown,
-550,Unknown,
-540,Unknown,
-530,Unknown,
-520,Unknown,
-510,Unknown,
-500,Unknown,
-490,Unknown,
-480,Unknown,
-470,Unknown,
-460,Unknown,
-450,Unknown,
-440,Unknown,
-430,Unknown,
-420,Unknown,
-410,Unknown,
-400,Unknown,
-390,Unknown,
-380,Unknown,
-370,Unknown,
-360,Unknown,
-350,Unknown,
-340,Unknown,
-330,Unknown,
-320,Unknown,
-310,Unknown,
-300,Unknown,
-290,Unknown,
-280,Unknown,
-270,Unknown,
-260,Unknown,
-250,Unknown,
-240,Unknown,
-230,Unknown,
-220,Unknown,
-210,Unknown,
-200,Unknown,
-190,Unknown,
-180,Unknown,
-170,Unknown,
-160,Unknown,
-150,Unknown,
-140,Unknown,
-130,Unknown,
-120,Unknown,
-110,Unknown,
-100,Unknown,
-90,Unknown,
-80,Unknown,
-70,Unknown,
-60,Unknown,
-50,Unknown,
-40,Unknown,
-30,Unknown,
-20,Unknown,
-10,Unknown,
0,Unknown,1
10,Unknown,1
20,Unknown,1
30,Unknown,1
40,Unknown,1
50,Unknown,1
60,Unknown,1
70,Unknown,1
80,Unknown,1
90,Unknown,1
100,Unknown,1
110,Unknown,1
120,Unknown,1
130,Unknown,1
140,Unknown,1
150,Unknown,1
160,Unknown,1
170,Unknown,1
180,Unknown,1
190,Unknown,1
200,Unknown,1
210,Unknown,1
220,Unknown,1
230,Unknown,1
240,Unknown,1
250,Unknown,1
260,Unknown,1
270,Unknown,1
280,Unknown,1
290,Unknown,1
300,Unknown,1
310,Unknown,1
320,Unknown,1
330,Unknown,1
340,Unknown,1
350,Unknown,1
360,Unknown,1
370,Unknown,1
380,Unknown,1
390,Unknown,1
400,Unknown,1
410,Unknown,1
420,Unknown,1
430,Unknown,1
440,Unknown,1
450,Unknown,1
460,Unknown,1
470,Unknown,1
480,Unknown,1
490,Unknown,1
500,Unknown,1
510,Unknown,1
520,Unknown,1
530,Unknown,1
540,Unknown,1
550,Unknown,1
560,Unknown,1
570,Unknown,1
580,Unknown,1
590,Unknown,1
600,Unknown,1
610,Unknown,1
620,Unknown,1
630,Unknown,1
640,Unknown,1
650,Unknown,1
660,Unknown,1
670,Unknown,1
680,Unknown,1
690,Unknown,1
700,Unknown,1
710,Unknown,1
720,Unknown,1
730,Unknown,1
740,Unknown,1
750,Unknown,1
760,Unknown,1
770,Unknown,1
780,Unknown,1
790,Unknown,1
800,Unknown,1
810,Unknown,1
820,Unknown,1
830,Unknown,1
840,Unknown,1
850,Unknown,1
860,Unknown,1
870,Unknown,1
880,Unknown,1
890,Unknown,1
900,Unknown,1
910,Unknown,1
920,Unknown,1
930,Unknown,1
940,Unknown,1
950,Unknown,1
960,Unknown,1
970,Unknown,1
980,Unknown,1
990,Unknown,1
1000,Unknown,1
1010,Unknown,1
1020,Unknown,1
1030,Unknown,1
1040,Unknown,1
1050,Unknown,1
1060,Unknown,1
1070,Unknown,1
1080,Unknown,1
1090,Unknown,1
1100,Unknown,1
1110,Unknown,1
1120,Unknown,1
1130,Unknown,1
1140,Unknown,1
1150,Unknown,1
1160,Unknown,1
1170,Unknown,1
1180,Unknown,1
1190,Unknown,1
1200,Unknown,2
1210,Unknown,2
1220,Unknown,2
1230,Unknown,1
1240,Unknown,2
1250,Unknown,2
1260,Unknown,2
1270,Unknown,2
1280,Unknown,2
1290,Unknown,2
1300,Unknown,2
1310,Unknown,2
1320,Unknown,1
1330,Unknown,1
1340,Unknown,1
1350,Unknown,1
1360,Unknown,1
1370,Unknown,1
1380,Unknown,1
1390,Unknown,1
1400,Unknown,1
1410,Unknown,1
1420,Unknown,1
1430,Unknown,1
1440,Unknown,1
1450,Unknown,1
1460,Unknown,1
1470,Unknown,1
1480,Unknown,2
1490,Unknown,2
1500,Unknown,2
1510,Unknown,2
1520,Unknown,2
1530,Unknown,1
1540,Unknown,1
1550,Unknown,1
1560,Unknown,1
1570,Unknown,1
1580,Unknown,1
1590,Unknown,1
1600,Unknown,1
1610,Unknown,1
1620,Unknown,1
1630,Unknown,1
1640,Unknown,1
1650,Unknown,1
1660,Unknown,1
1670,Unknown,2
1680,Unknown,2
1690,Unknown,2
1700,Unknown,2
1710,Unknown,2
1720,Unknown,2
1730,Unknown,2
1740,Unknown,1
1750,Unknown,3
1760,Unknown,3
1770,Unknown,3
1780,Unknown,4
1790,Unknown,4
1800,Unknown,4
1810,Unknown,5
1820,Unknown,6
1830,Unknown,7
1840,Unknown,9
1850,Unknown,13
1860,Unknown,15
1870,Unknown,19
1880,Unknown,24
1890,Unknown,29
1900,Unknown,40
1910,Unknown,48
1920,Unknown,59
1930,Unknown,82
1940,Unknown,124
1950,Unknown,167
1960,Unknown,229
1970,Unknown,294
1980,Unknown,382
1990,Unknown,738
2000,Unknown,764
2010,Unknown,757
2020,Unknown,743
